geo,country,year,education,fertility,population
kgz,Kyrgyz Republic,1982,7.0,4.2,3882811.0
khm,Cambodia,1982,1.1,6.19,5436432.0
kir,Kiribati,1982,4.3,4.95,63134.0
kor,South Korea,1982,7.0,2.43,39356154.0
kwt,Kuwait,1982,2.6,4.85,1662480.0
lao,Lao,1982,0.8,6.37,3450026.0
lbn,Lebanon,1982,3.2,3.86,3054931.0
lbr,Liberia,1982,0.6,6.79,2045073.0
lca,St. Lucia,1982,6.1,4.17,123087.0
lka,Sri Lanka,1982,5.0,3.32,15286567.0
lso,Lesotho,1982,3.9,5.63,1490732.0
ltu,Lithuania,1982,7.4,1.98,3477584.0
lux,Luxembourg,1982,7.4,1.49,365056.0
lva,Latvia,1982,8.6,1.95,2532015.0
mar,Morocco,1982,0.6,5.6,20520318.0
mda,Moldova,1982,7.3,2.45,4130065.0
mdg,Madagascar,1982,1.5,6.7,9557671.0
mdv,Maldives,1982,2.5,7.15,174333.0
mex,Mexico,1982,3.8,4.43,70433260.0
mhl,Marshall Islands,1982,4.5,7.18,33397.0
mkd,North Macedonia,1982,5.4,2.29,1978956.0
mli,Mali,1982,0.2,7.32,7860194.0
mmr,Myanmar,1982,2.1,4.66,34482965.0
mne,Montenegro,1982,6.5,2.19,593629.0
mng,Mongolia,1982,5.4,5.8,1785364.0
moz,Mozambique,1982,0.5,6.43,11824370.0
mrt,Mauritania,1982,0.3,6.59,1561176.0
mus,Mauritius,1982,2.7,2.53,983610.0
mwi,Malawi,1982,1.1,7.45,6778879.0
mys,Malaysia,1982,3.0,3.97,13832798.0
nam,Namibia,1982,2.8,6.08,1010308.0
ner,Niger,1982,0.1,7.86,6512732.0
nga,Nigeria,1982,1.1,6.8,78378701.0
nic,Nicaragua,1982,2.8,5.74,3438745.0
nld,Netherlands,1982,8.0,1.49,14333900.0
nor,Norway,1982,9.2,1.71,4114736.0
npl,Nepal,1982,0.2,5.55,16297987.0
nzl,New Zealand,1982,8.6,1.95,3185123.0
omn,Oman,1982,1.2,7.84,1117678.0
pak,Pakistan,1982,0.6,6.67,89089246.0
pan,Panama,1982,6.3,3.66,2052271.0
per,Peru,1982,4.4,4.8,18246503.0
phl,Philippines,1982,6.0,4.92,50695707.0
png,Papua New Guinea,1982,0.9,5.59,3264291.0
pol,Poland,1982,9.2,2.34,36233460.0
prt,Portugal,1982,3.6,2.07,9885838.0
pry,Paraguay,1982,4.2,5.13,3226189.0
pse,Palestine,1982,2.8,7.09,1560990.0
qat,Qatar,1982,3.0,5.04,311537.0
rou,Romania,1982,7.7,2.17,22374443.0
rus,Russia,1982,8.1,2.02,140247748.0
rwa,Rwanda,1982,0.8,8.06,5711549.0
sau,Saudi Arabia,1982,1.1,6.98,6824486.0
sdn,Sudan,1982,0.7,6.47,18486645.0
sen,Senegal,1982,0.4,7.25,6156961.0
sgp,Singapore,1982,3.4,1.67,2627417.0
slb,Solomon Islands,1982,1.7,6.64,255200.0
sle,Sierra Leone,1982,0.4,6.56,3408183.0
slv,El Salvador,1982,3.5,4.83,4622477.0
som,Somalia,1982,0.2,7.25,6003840.0
srb,Serbia,1982,5.9,1.84,7849649.0
stp,Sao Tome and Principe,1982,1.2,6.28,102508.0
sur,Suriname,1982,4.1,3.82,376555.0
svk,Slovak Republic,1982,6.9,2.28,5051807.0
svn,Slovenia,1982,6.4,1.93,1917975.0
swe,Sweden,1982,9.2,1.62,8325183.0
swz,Eswatini,1982,2.5,6.49,637652.0
syc,Seychelles,1982,5.6,3.13,67650.0
syr,Syria,1982,1.4,6.81,9572511.0
tcd,Chad,1982,0.1,6.96,4738483.0
tgo,Togo,1982,0.6,6.73,3115042.0
tha,Thailand,1982,3.8,2.94,47494577.0
tjk,Tajikistan,1982,6.0,6.03,4227171.0
tkm,Turkmenistan,1982,6.5,5.04,2985557.0
tls,Timor-Leste,1982,0.4,5.56,669149.0
ton,Tonga,1982,7.0,5.5,97980.0
tto,Trinidad and Tobago,1982,6.3,3.11,1147927.0
tun,Tunisia,1982,1.1,4.89,6908642.0
tur,Turkey,1982,2.2,4.21,47322096.0
tza,Tanzania,1982,1.2,6.87,20398571.0
uga,Uganda,1982,1.2,7.11,13873631.0
ukr,Ukraine,1982,8.7,1.95,50402724.0
ury,Uruguay,1982,6.7,2.51,2975492.0
usa,USA,1982,12.1,1.86,234583152.0
uzb,Uzbekistan,1982,7.0,4.82,16462736.0
ven,Venezuela,1982,4.5,4.01,16121874.0
vnm,Vietnam,1982,3.7,4.59,55011289.0
vut,Vanuatu,1982,2.7,5.6,121035.0
wsm,Samoa,1982,6.5,5.68,166484.0
yem,Yemen,1982,0.1,8.79,10241006.0
zaf,South Africa,1982,4.2,4.7,31615339.0
zmb,Zambia,1982,2.0,7.04,6178637.0
zwe,Zimbabwe,1982,2.7,6.33,7796496.0
afg,Afghanistan,1983,0.1,7.57,10917982.0
ago,Angola,1983,0.9,7.46,9082983.0
alb,Albania,1983,5.4,3.32,2905130.0
are,UAE,1983,3.1,5.48,1235305.0
arg,Argentina,1983,7.1,3.15,29391332.0
arm,Armenia,1983,7.8,2.56,3191539.0
atg,Antigua and Barbuda,1983,8.9,2.12,64934.0
aus,Australia,1983,9.6,1.93,15414893.0
aut,Austria,1983,8.6,1.56,7561163.0
aze,Azerbaijan,1983,6.8,3.32,6602326.0
bdi,Burundi,1983,0.6,7.3,4808528.0
bel,Belgium,1983,8.6,1.56,9869132.0
ben,Benin,1983,0.4,7.05,4278978.0
bfa,Burkina Faso,1983,0.2,7.25,7551129.0
bgd,Bangladesh,1983,1.0,5.91,95335155.0
bgr,Bulgaria,1983,8.5,2.01,8933326.0
bhr,Bahrain,1983,2.7,4.41,400707.0
bhs,Bahamas,1983,7.8,2.65,244698.0
bih,Bosnia and Herzegovina,1983,3.4,2.05,4258728.0
blr,Belarus,1983,8.3,2.13,9815555.0
blz,Belize,1983,5.4,5.31,156297.0
bol,Bolivia,1983,3.0,5.29,6149060.0
bra,Brazil,1983,3.5,3.72,129790077.0
bwa,Botswana,1983,2.1,5.79,1046137.0
caf,Central African Republic,1983,0.5,6.15,2537399.0
can,Canada,1983,11.2,1.61,25412608.0
che,Switzerland,1983,9.8,1.52,6419311.0
chl,Chile,1983,6.9,2.62,12026138.0
chn,China,1983,2.4,2.56,1029064956.0
civ,Cote d'Ivoire,1983,0.5,7.42,9272744.0
cmr,Cameroon,1983,1.2,6.58,9215397.0
cod,"Congo, Dem. Rep.",1983,1.3,6.56,29250963.0
cog,"Congo, Rep.",1983,1.7,5.76,1950321.0
col,Colombia,1983,4.3,3.5,27988173.0
com,Comoros,1983,0.5,7.11,367233.0
cpv,Cape Verde,1983,1.0,6.07,337654.0
cri,Costa Rica,1983,5.4,3.53,2595153.0
cub,Cuba,1983,6.9,1.8,9991026.0
cyp,Cyprus,1983,7.1,2.49,707225.0
cze,Czech Republic,1983,10.8,1.97,10302943.0
deu,Germany,1983,8.5,1.43,78224133.0
dji,Djibouti,1983,0.5,6.3,369553.0
dnk,Denmark,1983,10.1,1.38,5114467.0
dom,Dominican Republic,1983,3.7,3.95,6147248.0
dza,Algeria,1983,1.3,6.5,20558115.0
ecu,Ecuador,1983,4.6,4.4,8840417.0
egy,Egypt,1983,2.0,5.31,47786402.0
eri,Eritrea,1983,0.4,6.65,1736160.0
esp,Spain,1983,4.2,1.8,38253244.0
est,Estonia,1983,8.5,2.17,1505237.0
eth,Ethiopia,1983,0.2,7.35,37740817.0
fin,Finland,1983,8.6,1.73,4855788.0
fji,Fiji,1983,5.4,3.88,689835.0
fra,France,1983,7.3,1.79,54889408.0
gab,Gabon,1983,2.1,5.76,811005.0
gbr,UK,1983,10.3,1.77,56332058.0
geo,Georgia,1983,9.3,2.34,5290180.0
gha,Ghana,1983,2.1,6.23,13029836.0
gin,Guinea,1983,0.3,6.49,5359814.0
gmb,Gambia,1983,0.5,6.39,794525.0
gnb,Guinea-Bissau,1983,0.3,6.69,869592.0
gnq,Equatorial Guinea,1983,1.6,5.9,343421.0
grc,Greece,1983,6.3,1.99,9911493.0
gtm,Guatemala,1983,1.8,5.98,7419642.0
guy,Guyana,1983,5.2,3.64,775891.0
hnd,Honduras,1983,2.8,6.06,4078174.0
hrv,Croatia,1983,5.5,1.89,4712884.0
hti,Haiti,1983,1.1,5.51,5951096.0
hun,Hungary,1983,8.5,1.75,10622989.0
idn,Indonesia,1983,2.3,4.11,159651381.0
ind,India,1983,1.2,4.57,737372681.0
irl,Ireland,1983,8.2,2.75,3497608.0
irn,Iran,1983,1.6,6.53,46029535.0
irq,Iraq,1983,1.9,6.39,14840555.0
isr,Israel,1983,9.0,3.14,3959630.0
ita,Italy,1983,6.7,1.51,56766111.0
jam,Jamaica,1983,6.6,3.41,2234832.0
jor,Jordan,1983,2.9,6.81,2537307.0
jpn,Japan,1983,9.7,1.77,119948947.0
kaz,Kazakhstan,1983,7.0,3.07,15665551.0
ken,Kenya,1983,1.8,7.22,17846374.0
kgz,Kyrgyz Republic,1983,7.2,4.17,3965758.0
khm,Cambodia,1983,1.2,6.3,5636203.0
kir,Kiribati,1983,4.4,4.91,64169.0
kor,South Korea,1983,7.2,2.1,40000941.0
kwt,Kuwait,1983,2.8,4.66,1744295.0
lao,Lao,1983,0.8,6.38,3541001.0
lbn,Lebanon,1983,3.4,3.73,3094996.0
lbr,Liberia,1983,0.6,6.76,2107113.0
lca,St. Lucia,1983,6.2,4.08,125044.0
lka,Sri Lanka,1983,5.1,3.11,15388794.0
lso,Lesotho,1983,4.0,5.56,1534413.0
ltu,Lithuania,1983,7.7,2.12,3505432.0
lux,Luxembourg,1983,7.6,1.44,365490.0
lva,Latvia,1983,8.8,2.1,2546971.0
mar,Morocco,1983,0.7,5.41,21060696.0
mda,Moldova,1983,7.5,2.58,4172076.0
mdg,Madagascar,1983,1.6,6.63,9843044.0
mdv,Maldives,1983,2.5,7.09,179128.0
mex,Mexico,1983,4.0,4.3,71971240.0
mhl,Marshall Islands,1983,4.7,7.08,34811.0
mkd,North Macedonia,1983,5.6,2.25,1991901.0
mli,Mali,1983,0.3,7.28,8034400.0
mmr,Myanmar,1983,2.2,4.63,35162715.0
mne,Montenegro,1983,6.7,2.17,596956.0
mng,Mongolia,1983,5.5,5.63,1829092.0
moz,Mozambique,1983,0.5,6.43,12073822.0
mrt,Mauritania,1983,0.3,6.54,1606746.0
mus,Mauritius,1983,2.9,2.4,997366.0
mwi,Malawi,1983,1.2,7.36,7051709.0
mys,Malaysia,1983,3.1,3.93,14285907.0
nam,Namibia,1983,2.9,6.0,1037511.0
ner,Niger,1983,0.1,7.9,6708644.0
nga,Nigeria,1983,1.2,6.78,80438260.0
nic,Nicaragua,1983,2.9,5.61,3530282.0
nld,Netherlands,1983,8.2,1.47,14396901.0
nor,Norway,1983,9.5,1.66,4128336.0
npl,Nepal,1983,0.3,5.54,16689119.0
nzl,New Zealand,1983,8.8,1.92,3219278.0
omn,Oman,1983,1.3,7.75,1181459.0
pak,Pakistan,1983,0.6,6.64,92227711.0
pan,Panama,1983,6.4,3.6,2101106.0
per,Peru,1983,4.5,4.68,18705957.0
phl,Philippines,1983,6.1,4.87,52194620.0
png,Papua New Guinea,1983,1.0,5.56,3333633.0
pol,Poland,1983,9.3,2.42,36573699.0
prt,Portugal,1983,3.7,1.96,9925258.0
pry,Paraguay,1983,4.3,5.09,3318068.0
pse,Palestine,1983,3.0,7.04,1618777.0
qat,Qatar,1983,3.1,4.9,329709.0
rou,Romania,1983,7.8,2.08,22459207.0
rus,Russia,1983,8.3,2.14,141331278.0
rwa,Rwanda,1983,0.8,8.0,5905311.0
sau,Saudi Arabia,1983,1.2,6.88,7252941.0
sdn,Sudan,1983,0.8,6.41,19109770.0
sen,Senegal,1983,0.5,7.19,6324504.0
sgp,Singapore,1983,3.5,1.54,2685981.0
slb,Solomon Islands,1983,1.8,6.57,264068.0
sle,Sierra Leone,1983,0.5,6.57,3481646.0
slv,El Salvador,1983,3.6,4.65,4707367.0
som,Somalia,1983,0.2,7.28,6198430.0
srb,Serbia,1983,6.0,1.83,7864593.0
stp,Sao Tome and Principe,1983,1.3,6.22,104380.0
sur,Suriname,1983,4.2,3.87,378746.0
svk,Slovak Republic,1983,7.1,2.28,5086445.0
svn,Slovenia,1983,6.6,1.81,1923354.0
swe,Sweden,1983,9.3,1.61,8328915.0
swz,Eswatini,1983,2.6,6.43,658957.0
syc,Seychelles,1983,5.8,3.22,68360.0
syr,Syria,1983,1.5,6.69,9904809.0
tcd,Chad,1983,0.2,6.98,4979130.0
tgo,Togo,1983,0.6,6.63,3222899.0
tha,Thailand,1983,3.9,2.76,48423309.0
tjk,Tajikistan,1983,6.2,5.98,4350874.0
tkm,Turkmenistan,1983,6.7,4.97,3067534.0
tls,Timor-Leste,1983,0.4,5.59,677707.0
ton,Tonga,1983,7.2,5.45,97998.0
tto,Trinidad and Tobago,1983,6.4,3.07,1160534.0
tun,Tunisia,1983,1.2,4.77,7053800.0
tur,Turkey,1983,2.3,4.06,48447410.0
tza,Tanzania,1983,1.3,6.81,21079874.0
uga,Uganda,1983,1.3,7.07,14221881.0
ukr,Ukraine,1983,8.8,2.1,50637029.0
ury,Uruguay,1983,6.9,2.49,2988778.0
usa,USA,1983,12.2,1.83,236986365.0
uzb,Uzbekistan,1983,7.2,4.71,16908400.0
ven,Venezuela,1983,4.7,3.93,16562205.0
vnm,Vietnam,1983,3.9,4.52,56337921.0
vut,Vanuatu,1983,2.8,5.55,123998.0
wsm,Samoa,1983,6.7,5.62,166714.0
yem,Yemen,1983,0.1,8.83,10621499.0
zaf,South Africa,1983,4.4,4.63,32739304.0
zmb,Zambia,1983,2.1,7.01,6381038.0
zwe,Zimbabwe,1983,2.8,6.2,8098404.0
afg,Afghanistan,1984,0.1,7.55,11190221.0
ago,Angola,1984,0.9,7.46,9425917.0
alb,Albania,1984,5.6,3.28,2964958.0
are,UAE,1984,3.3,5.3,1305996.0
arg,Argentina,1984,7.2,3.12,29863093.0
arm,Armenia,1984,8.0,2.6,3224547.0
atg,Antigua and Barbuda,1984,9.1,2.04,64882.0
aus,Australia,1984,9.7,1.87,15620653.0
aut,Austria,1984,8.7,1.53,7560715.0
aze,Azerbaijan,1984,7.0,3.26,6706282.0
bdi,Burundi,1984,0.6,7.3,4926465.0
bel,Belgium,1984,8.8,1.53,9874586.0
ben,Benin,1984,0.5,7.03,4405895.0
bfa,Burkina Faso,1984,0.2,7.25,7772256.0
bgd,Bangladesh,1984,1.0,5.73,97814966.0
bgr,Bulgaria,1984,8.7,2.0,8952604.0
bhr,Bahrain,1984,2.9,4.3,415154.0
bhs,Bahamas,1984,7.9,2.59,248863.0
bih,Bosnia and Herzegovina,1984,3.5,2.02,4295536.0
blr,Belarus,1984,8.4,2.08,9881694.0
blz,Belize,1984,5.5,5.12,160044.0
bol,Bolivia,1984,3.2,5.24,6281868.0
bra,Brazil,1984,3.6,3.6,132658864.0
bwa,Botswana,1984,2.2,5.63,1083660.0
caf,Central African Republic,1984,0.6,6.14,2568610.0
can,Canada,1984,11.4,1.61,25670375.0
che,Switzerland,1984,10.0,1.52,6442422.0
chl,Chile,1984,7.0,2.6,12207733.0
chn,China,1984,2.5,2.61,1043849638.0
civ,Cote d'Ivoire,1984,0.6,7.35,9650516.0
cmr,Cameroon,1984,1.3,6.56,9475078.0
cod,"Congo, Dem. Rep.",1984,1.4,6.59,30245081.0
cog,"Congo, Rep.",1984,1.8,5.66,1999528.0
col,Colombia,1984,4.3,3.35,28642690.0
com,Comoros,1984,0.5,7.07,377637.0
cpv,Cape Verde,1984,1.0,5.97,342505.0
cri,Costa Rica,1984,5.6,3.52,2667595.0
cub,Cuba,1984,7.1,1.77,10073299.0
cyp,Cyprus,1984,7.3,2.51,719334.0
cze,Czech Republic,1984,10.9,1.97,10303818.0
deu,Germany,1984,8.6,1.39,77998198.0
dji,Djibouti,1984,0.5,6.25,384053.0
dnk,Denmark,1984,10.2,1.4,5111831.0
dom,Dominican Republic,1984,3.8,3.82,6289040.0
dza,Algeria,1984,1.4,6.28,21271969.0
ecu,Ecuador,1984,4.7,4.31,9074782.0
egy,Egypt,1984,2.1,5.21,49247334.0
eri,Eritrea,1984,0.4,6.62,1771730.0
esp,Spain,1984,4.3,1.72,38437482.0
est,Estonia,1984,8.6,2.18,1515610.0
eth,Ethiopia,1984,0.2,7.36,38735722.0
fin,Finland,1984,8.8,1.69,4881825.0
fji,Fiji,1984,5.5,3.8,706716.0
fra,France,1984,7.4,1.81,55176619.0
gab,Gabon,1984,2.2,5.73,833501.0
gbr,UK,1984,10.5,1.77,56451313.0
geo,Georgia,1984,9.5,2.38,5334257.0
gha,Ghana,1984,2.2,6.15,13370590.0
gin,Guinea,1984,0.3,6.51,5480096.0
gmb,Gambia,1984,0.6,6.39,825631.0
gnb,Guinea-Bissau,1984,0.3,6.73,883519.0
gnq,Equatorial Guinea,1984,1.7,5.93,364899.0
grc,Greece,1984,6.4,1.87,9978782.0
gtm,Guatemala,1984,1.8,5.86,7630682.0
guy,Guyana,1984,5.4,3.54,774111.0
hnd,Honduras,1984,2.9,5.94,4199850.0
hrv,Croatia,1984,5.7,1.88,4734488.0
hti,Haiti,1984,1.1,5.51,6069230.0
hun,Hungary,1984,8.6,1.76,10584328.0
idn,Indonesia,1984,2.4,3.96,163251124.0
ind,India,1984,1.3,4.52,754875449.0
irl,Ireland,1984,8.4,2.59,3515954.0
irn,Iran,1984,1.7,6.43,47793998.0
irq,Iraq,1984,2.0,6.32,15310733.0
isr,Israel,1984,9.2,3.08,4033735.0
ita,Italy,1984,6.9,1.46,56810353.0
jam,Jamaica,1984,6.7,3.32,2264562.0
jor,Jordan,1984,3.1,6.67,2654688.0
jpn,Japan,1984,9.8,1.78,120384394.0
kaz,Kazakhstan,1984,7.2,3.15,15844621.0
ken,Kenya,1984,1.9,7.08,18514906.0
kgz,Kyrgyz Republic,1984,7.3,4.2,4039347.0
khm,Cambodia,1984,1.2,6.34,5845117.0
kir,Kiribati,1984,4.6,4.91,65228.0
kor,South Korea,1984,7.4,1.83,40598300.0
kwt,Kuwait,1984,2.9,4.45,1820688.0
lao,Lao,1984,0.9,6.37,3637843.0
lbn,Lebanon,1984,3.6,3.66,3152744.0
lbr,Liberia,1984,0.7,6.73,2173312.0
lca,St. Lucia,1984,6.3,4.02,127067.0
lka,Sri Lanka,1984,5.3,3.01,15441860.0
lso,Lesotho,1984,4.2,5.48,1578986.0
ltu,Lithuania,1984,7.9,2.09,3534124.0
lux,Luxembourg,1984,7.8,1.42,365897.0
lva,Latvia,1984,9.0,2.11,2562773.0
mar,Morocco,1984,0.7,5.2,21593778.0
mda,Moldova,1984,7.7,2.67,4215888.0
mdg,Madagascar,1984,1.7,6.55,10134550.0
mdv,Maldives,1984,2.6,7.03,184198.0
mex,Mexico,1984,4.1,4.18,73506846.0
mhl,Marshall Islands,1984,4.9,6.99,36264.0
mkd,North Macedonia,1984,5.7,2.24,2003399.0
mli,Mali,1984,0.3,7.26,8208599.0
mmr,Myanmar,1984,2.3,4.52,35899313.0
mne,Montenegro,1984,6.8,2.14,600247.0
mng,Mongolia,1984,5.7,5.45,1874349.0
moz,Mozambique,1984,0.5,6.44,12315954.0
mrt,Mauritania,1984,0.3,6.48,1653693.0
mus,Mauritius,1984,3.0,2.23,1011238.0
mwi,Malawi,1984,1.2,7.27,7332810.0
mys,Malaysia,1984,3.3,3.89,14759009.0
nam,Namibia,1984,3.1,5.94,1065989.0
ner,Niger,1984,0.1,7.92,6909971.0
nga,Nigeria,1984,1.2,6.7,82526443.0
nic,Nicaragua,1984,3.0,5.49,3619104.0
nld,Netherlands,1984,8.3,1.49,14462807.0
nor,Norway,1984,9.7,1.66,4139972.0
npl,Nepal,1984,0.3,5.51,17085242.0
nzl,New Zealand,1984,8.9,1.93,3249828.0
omn,Oman,1984,1.4,7.64,1247716.0
pak,Pakistan,1984,0.6,6.62,95164936.0
pan,Panama,1984,6.5,3.52,2150782.0
per,Peru,1984,4.6,4.57,19174716.0
phl,Philippines,1984,6.2,4.77,53726181.0
png,Papua New Guinea,1984,1.1,5.51,3405198.0
pol,Poland,1984,9.5,2.38,36905800.0
prt,Portugal,1984,3.8,1.9,9956896.0
pry,Paraguay,1984,4.4,5.04,3412936.0
pse,Palestine,1984,3.2,7.0,1688604.0
qat,Qatar,1984,3.3,4.76,347878.0
rou,Romania,1984,8.0,2.25,22533999.0
rus,Russia,1984,8.5,2.1,142464239.0
rwa,Rwanda,1984,0.9,7.91,6107627.0
sau,Saudi Arabia,1984,1.3,6.78,7697307.0
sdn,Sudan,1984,0.8,6.34,19546528.0
sen,Senegal,1984,0.5,7.11,6499364.0
sgp,Singapore,1984,3.6,1.54,2720923.0
slb,Solomon Islands,1984,1.9,6.49,273163.0
sle,Sierra Leone,1984,0.5,6.59,3558758.0
slv,El Salvador,1984,3.7,4.48,4798003.0
som,Somalia,1984,0.3,7.3,6428389.0
srb,Serbia,1984,6.2,1.81,7875051.0
stp,Sao Tome and Principe,1984,1.3,6.16,106394.0
sur,Suriname,1984,4.3,3.8,382193.0
svk,Slovak Republic,1984,7.3,2.26,5119386.0
svn,Slovenia,1984,6.8,1.75,1932706.0
swe,Sweden,1984,9.5,1.66,8336487.0
swz,Eswatini,1984,2.8,6.36,680783.0
syc,Seychelles,1984,6.0,3.24,69083.0
syr,Syria,1984,1.6,6.59,10258398.0
tcd,Chad,1984,0.2,7.02,5045145.0
tgo,Togo,1984,0.7,6.54,3332837.0
tha,Thailand,1984,4.0,2.58,49351708.0
tjk,Tajikistan,1984,6.4,5.96,4480026.0
tkm,Turkmenistan,1984,6.8,4.96,3154079.0
tls,Timor-Leste,1984,0.4,5.61,686777.0
ton,Tonga,1984,7.4,5.41,97990.0
tto,Trinidad and Tobago,1984,6.6,3.02,1172984.0
tun,Tunisia,1984,1.2,4.66,7220044.0
tur,Turkey,1984,2.4,3.91,49574069.0
tza,Tanzania,1984,1.4,6.72,21779066.0
uga,Uganda,1984,1.4,7.02,14607677.0
ukr,Ukraine,1984,9.0,2.08,50887599.0
ury,Uruguay,1984,7.0,2.47,3002488.0
usa,USA,1984,12.3,1.83,239353967.0
uzb,Uzbekistan,1984,7.3,4.73,17378846.0
ven,Venezuela,1984,4.8,3.86,17008841.0
vnm,Vietnam,1984,4.0,4.41,57706067.0
vut,Vanuatu,1984,2.9,5.49,127109.0
wsm,Samoa,1984,6.9,5.55,166796.0
yem,Yemen,1984,0.1,8.85,11025597.0
zaf,South Africa,1984,4.5,4.57,33892788.0
zmb,Zambia,1984,2.2,6.97,6580490.0
zwe,Zimbabwe,1984,2.9,6.04,8391488.0
afg,Afghanistan,1985,0.1,7.55,11426852.0
ago,Angola,1985,1.0,7.45,9779120.0
alb,Albania,1985,5.7,3.21,3026242.0
are,UAE,1985,3.5,5.13,1377911.0
arg,Argentina,1985,7.3,3.07,30336441.0
arm,Armenia,1985,8.1,2.64,3260432.0
atg,Antigua and Barbuda,1985,9.2,2.15,64591.0
aus,Australia,1985,9.8,1.9,15835747.0
aut,Austria,1985,8.8,1.48,7564309.0
aze,Azerbaijan,1985,7.2,3.2,6799814.0
bdi,Burundi,1985,0.7,7.29,5034042.0
bel,Belgium,1985,8.9,1.5,9880337.0
ben,Benin,1985,0.5,7.0,4538012.0
bfa,Burkina Faso,1985,0.2,7.24,7999935.0
bgd,Bangladesh,1985,1.1,5.54,100253825.0
bgr,Bulgaria,1985,8.8,1.97,8958854.0
bhr,Bahrain,1985,3.1,4.28,430358.0
bhs,Bahamas,1985,8.1,2.55,253154.0
bih,Bosnia and Herzegovina,1985,3.6,1.96,4330364.0
blr,Belarus,1985,8.6,2.04,9944186.0
blz,Belize,1985,5.7,5.0,163796.0
bol,Bolivia,1985,3.3,5.15,6416185.0
bra,Brazil,1985,3.7,3.48,135515595.0
bwa,Botswana,1985,2.3,5.48,1121945.0
caf,Central African Republic,1985,0.6,6.12,2600932.0
can,Canada,1985,11.5,1.59,25927465.0
che,Switzerland,1985,10.2,1.51,6470957.0
chl,Chile,1985,7.1,2.59,12395274.0
chn,China,1985,2.7,2.63,1059807820.0
civ,Cote d'Ivoire,1985,0.6,7.27,10040483.0
cmr,Cameroon,1985,1.4,6.56,9761730.0
cod,"Congo, Dem. Rep.",1985,1.5,6.61,31264816.0
cog,"Congo, Rep.",1985,1.9,5.59,2059311.0
col,Colombia,1985,4.4,3.23,29268470.0
com,Comoros,1985,0.5,7.02,388352.0
cpv,Cape Verde,1985,1.1,5.92,347365.0
cri,Costa Rica,1985,5.7,3.51,2741894.0
cub,Cuba,1985,7.2,1.77,10157228.0
cyp,Cyprus,1985,7.5,2.43,731277.0
cze,Czech Republic,1985,11.1,1.95,10305145.0
deu,Germany,1985,8.8,1.38,77863424.0
dji,Djibouti,1985,0.5,6.19,402687.0
dnk,Denmark,1985,10.4,1.44,5113880.0
dom,Dominican Republic,1985,4.0,3.69,6430404.0
dza,Algeria,1985,1.5,6.04,22008544.0
ecu,Ecuador,1985,4.8,4.15,9311154.0
egy,Egypt,1985,2.2,5.12,50734968.0
eri,Eritrea,1985,0.5,6.59,1807816.0
esp,Spain,1985,4.5,1.64,38601321.0
est,Estonia,1985,8.8,2.13,1525280.0
eth,Ethiopia,1985,0.2,7.34,39842136.0
fin,Finland,1985,9.0,1.64,4902261.0
fji,Fiji,1985,5.6,3.66,723761.0
fra,France,1985,7.6,1.82,55467150.0
gab,Gabon,1985,2.4,5.71,856726.0
gbr,UK,1985,10.6,1.79,56606414.0
geo,Georgia,1985,9.6,2.4,5376896.0
gha,Ghana,1985,2.3,6.12,13661229.0
gin,Guinea,1985,0.3,6.53,5610373.0
gmb,Gambia,1985,0.6,6.36,858874.0
gnb,Guinea-Bissau,1985,0.3,6.74,897697.0
gnq,Equatorial Guinea,1985,1.8,5.95,385547.0
grc,Greece,1985,6.6,1.74,10037037.0
gtm,Guatemala,1985,1.9,5.73,7849693.0
guy,Guyana,1985,5.6,3.47,771477.0
hnd,Honduras,1985,3.0,5.82,4323342.0
hrv,Croatia,1985,5.9,1.83,4754555.0
hti,Haiti,1985,1.2,5.5,6190862.0
hun,Hungary,1985,8.7,1.85,10547265.0
idn,Indonesia,1985,2.5,3.73,166776185.0
ind,India,1985,1.4,4.43,772647793.0
irl,Ireland,1985,8.5,2.49,3531271.0
irn,Iran,1985,1.8,6.24,49582289.0
irq,Iraq,1985,2.0,6.25,15683430.0
isr,Israel,1985,9.3,3.04,4105359.0
ita,Italy,1985,7.0,1.42,56855501.0
jam,Jamaica,1985,6.9,3.21,2290656.0
jor,Jordan,1985,3.3,6.53,2778810.0
jpn,Japan,1985,9.9,1.74,120832163.0
kaz,Kazakhstan,1985,7.4,3.21,16031090.0
ken,Kenya,1985,2.0,6.96,19201768.0
kgz,Kyrgyz Republic,1985,7.5,4.2,4102391.0
khm,Cambodia,1985,1.3,6.31,6043783.0
kir,Kiribati,1985,4.7,4.91,66496.0
kor,South Korea,1985,7.6,1.71,41148963.0
kwt,Kuwait,1985,3.0,4.22,1894242.0
lao,Lao,1985,0.9,6.33,3739985.0
lbn,Lebanon,1985,3.7,3.53,3217376.0
lbr,Liberia,1985,0.7,6.69,2240539.0
lca,St. Lucia,1985,6.5,3.97,129159.0
lka,Sri Lanka,1985,5.4,2.9,15544154.0
lso,Lesotho,1985,4.3,5.4,1624379.0
ltu,Lithuania,1985,8.1,2.1,3562389.0
lux,Luxembourg,1985,7.9,1.39,366661.0
lva,Latvia,1985,9.2,2.06,2579231.0
mar,Morocco,1985,0.8,4.99,22113953.0
mda,Moldova,1985,7.8,2.67,4261131.0
mdg,Madagascar,1985,1.7,6.46,10433142.0
mdv,Maldives,1985,2.6,6.94,190169.0
mex,Mexico,1985,4.2,4.09,75043414.0
